Data from N_1_DIV_WI_4n_Splice17_12-20-57-310.txt Node
Date: Sat Mar 07 12:20:57 EST 2020
User: sa697716
Spectrometer: NQ5500242
Trigger mode: 0
Integration Time (sec): 1.450000E-1
Scans to average: 20
Nonlinearity correction enabled: false
Boxcar width: 5
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 512
>>>>>Begin Spectral Data<<<<<
187.83	93.58
188.298	105.45
188.766	78.35
189.233	61.02
189.701	50.14
190.169	62.8
190.636	42.52
191.104	-28.05
191.571	-196.67
192.039	-139.07
192.506	-541
192.974	92.64
193.441	76.04
193.908	-25.05
194.375	3.71
194.842	-85.36
195.31	-77.32
195.777	-363.26
196.244	7.97
196.711	24.72
197.177	26.96
197.644	27.93
198.111	28.54
198.578	28.66
199.045	29.21
199.511	29.09
199.978	29.23
200.445	29.41
200.911	29.4
201.378	29.15
201.844	28.95
202.31	28.69
202.777	28.84
203.243	28.65
203.709	28.55
204.176	28.05
204.642	27.96
205.108	28.07
205.574	27.7
206.04	27.38
206.506	27.12
206.972	27.13
207.438	26.89
207.903	26.51
208.369	25.89
208.835	25.2
209.301	24.54
209.766	23.44
210.232	22.62
210.697	21.87
211.163	21.25
211.628	20.77
212.094	20.21
212.559	19.74
213.024	19.11
213.49	18.52
213.955	18.09
214.42	17.58
214.885	17.22
215.35	16.43
215.815	15.33
216.28	13.98
216.745	12.5
217.21	11.04
217.675	9.69
218.14	8.56
218.604	7.6
219.069	6.79
219.534	6.12
219.998	5.52
220.463	5.07
220.927	4.66
221.392	4.36
221.856	4.09
222.32	3.86
222.785	3.67
223.249	3.49
223.713	3.34
224.177	3.21
224.642	3.08
225.106	2.95
225.57	2.82
226.034	2.77
226.497	2.68
226.961	2.62
227.425	2.53
227.889	2.47
228.353	2.41
228.816	2.34
229.28	2.29
229.744	2.23
230.207	2.18
230.671	2.15
231.134	2.09
231.597	2.05
232.061	2
232.524	1.98
232.987	1.94
233.45	1.92
233.914	1.89
234.377	1.86
234.84	1.84
235.303	1.83
235.766	1.8
236.229	1.78
236.691	1.76
237.154	1.74
237.617	1.72
238.08	1.7
238.542	1.68
239.005	1.67
239.468	1.65
239.93	1.64
240.393	1.63
240.855	1.6
241.317	1.58
241.78	1.57
242.242	1.54
242.704	1.54
243.166	1.52
243.629	1.51
244.091	1.49
244.553	1.47
245.015	1.45
245.477	1.44
245.939	1.43
246.4	1.42
246.862	1.42
247.324	1.41
247.786	1.39
248.247	1.38
248.709	1.36
249.17	1.34
249.632	1.34
250.093	1.33
250.555	1.32
251.016	1.32
251.477	1.3
251.939	1.3
252.4	1.29
252.861	1.29
253.322	1.29
253.783	1.28
254.244	1.29
254.705	1.28
255.166	1.27
255.627	1.26
256.088	1.26
256.549	1.25
257.009	1.24
257.47	1.23
257.931	1.22
258.391	1.2
258.852	1.19
259.312	1.18
259.773	1.17
260.233	1.17
260.694	1.16
261.154	1.15
261.614	1.14
262.074	1.12
262.534	1.12
262.994	1.11
263.455	1.11
263.915	1.1
264.374	1.09
264.834	1.09
265.294	1.07
265.754	1.07
266.214	1.06
266.673	1.06
267.133	1.06
267.593	1.06
268.052	1.05
268.512	1.05
268.971	1.05
269.431	1.05
269.89	1.04
270.349	1.04
270.809	1.04
271.268	1.04
271.727	1.03
272.186	1.03
272.645	1.03
273.104	1.03
273.563	1.03
274.022	1.03
274.481	1.03
274.94	1.03
275.399	1.03
275.857	1.03
276.316	1.03
276.775	1.03
277.233	1.04
277.692	1.04
278.15	1.03
278.609	1.04
279.067	1.04
279.525	1.04
279.984	1.04
280.442	1.05
280.9	1.05
281.358	1.05
281.816	1.06
282.274	1.06
282.732	1.06
283.19	1.06
283.648	1.06
284.106	1.05
284.564	1.06
285.021	1.06
285.479	1.06
285.937	1.06
286.394	1.06
286.852	1.06
287.309	1.06
287.767	1.05
288.224	1.05
288.682	1.04
289.139	1.04
289.596	1.04
290.053	1.03
290.511	1.02
290.968	1.01
291.425	1.01
291.882	1
292.339	0.99
292.796	0.99
293.252	0.99
293.709	0.99
294.166	0.99
294.623	0.99
295.079	0.99
295.536	0.99
295.992	0.99
296.449	0.98
296.905	0.99
297.362	0.99
297.818	0.99
298.274	0.99
298.731	0.98
299.187	0.98
299.643	0.97
300.099	0.98
300.555	0.97
301.011	0.97
301.467	0.97
301.923	0.97
302.379	0.96
302.835	0.97
303.291	0.97
303.746	0.97
304.202	0.97
304.658	0.98
305.113	0.98
305.569	0.98
306.024	0.98
306.479	0.98
306.935	0.97
307.39	0.97
307.845	0.98
308.301	0.98
308.756	0.98
309.211	0.98
309.666	0.99
310.121	0.99
310.576	0.99
311.031	1
311.486	1.01
311.94	1.01
312.395	1.01
312.85	1.02
313.305	1.02
313.759	1.03
314.214	1.02
314.668	1.01
315.123	1.01
315.577	1.01
316.032	1.01
316.486	1
316.94	1
317.394	1
317.849	0.99
318.303	0.99
318.757	0.99
319.211	0.99
319.665	0.99
320.119	0.98
320.572	0.98
321.026	0.97
321.48	0.97
321.934	0.97
322.387	0.97
322.841	0.97
323.295	0.97
323.748	0.97
324.202	0.97
324.655	0.98
325.108	0.98
325.562	0.98
326.015	0.99
326.468	1
326.921	1
327.374	1
327.827	1
328.28	1
328.733	1
329.186	1
329.639	1
330.092	1
330.545	1.01
330.997	1
331.45	1.01
331.903	1.02
332.355	1.02
332.808	1.02
333.26	1.03
333.713	1.02
334.165	1.03
334.617	1.03
335.069	1.03
335.522	1.03
335.974	1.04
336.426	1.03
336.878	1.03
337.33	1.03
337.782	1.03
338.234	1.04
338.686	1.04
339.137	1.05
339.589	1.04
340.041	1.05
340.493	1.05
340.944	1.03
341.396	1.03
341.847	1.03
342.299	1.02
342.75	1.01
343.201	1
343.653	1
344.104	0.99
344.555	0.98
345.006	0.97
345.457	0.97
345.908	0.97
346.359	0.98
346.81	0.98
347.261	0.99
347.712	0.99
348.163	0.98
348.613	0.99
349.064	1
349.515	1
349.965	0.99
350.416	0.99
350.866	0.99
351.317	0.98
351.767	0.98
352.217	0.98
352.668	0.98
353.118	0.98
353.568	0.97
354.018	0.97
354.468	0.98
354.918	0.99
355.368	1
355.818	1
356.268	1
356.718	1
357.168	1
357.617	0.99
358.067	0.99
358.517	1.01
358.966	1.01
359.416	1.01
359.865	1.01
360.315	1.01
360.764	1.02
361.213	1.02
361.663	1.02
362.112	1.03
362.561	1.03
363.01	1.03
363.459	1.01
363.908	1.01
364.357	1.02
364.806	1.01
365.255	1.01
365.703	1.03
366.152	1.04
366.601	1.05
367.05	1.05
367.498	1.06
367.947	1.07
368.395	1.09
368.844	1.1
369.292	1.1
369.74	1.11
370.189	1.11
370.637	1.1
371.085	1.11
371.533	1.11
371.981	1.12
372.429	1.13
372.877	1.13
373.325	1.13
373.773	1.14
374.221	1.14
374.669	1.14
375.116	1.15
375.564	1.15
376.012	1.16
376.459	1.16
376.907	1.17
377.354	1.18
377.801	1.19
378.249	1.19
378.696	1.2
379.143	1.2
379.591	1.22
380.038	1.24
380.485	1.25
380.932	1.26
381.379	1.28
381.826	1.3
382.273	1.31
382.72	1.32
383.166	1.35
383.613	1.37
384.06	1.4
384.506	1.43
384.953	1.47
385.4	1.52
385.846	1.57
386.292	1.62
386.739	1.68
387.185	1.75
387.631	1.82
388.078	1.87
388.524	1.92
388.97	1.97
389.416	2.02
389.862	2.1
390.308	2.2
390.754	2.31
391.2	2.42
391.645	2.51
392.091	2.59
392.537	2.68
392.983	2.8
393.428	2.97
393.874	3.19
394.319	3.44
394.765	3.67
395.21	3.91
395.655	4.15
396.101	4.42
396.546	4.72
396.991	5.07
397.436	5.42
397.881	5.79
398.326	6.13
398.771	6.44
399.216	6.72
399.661	6.97
400.106	7.2
400.551	7.4
400.995	7.56
401.44	7.71
401.885	7.85
402.329	7.99
402.774	8.16
403.218	8.35
403.663	8.56
404.107	8.77
404.551	9
404.995	9.21
405.44	9.4
405.884	9.63
406.328	9.9
406.772	10.17
407.216	10.48
407.66	10.75
408.104	10.98
408.547	11.2
408.991	11.41
409.435	11.64
409.879	11.89
410.322	12.2
410.766	12.49
411.209	12.78
411.653	13.06
412.096	13.29
412.54	13.52
412.983	13.74
413.426	13.98
413.869	14.23
414.312	14.46
414.756	14.68
415.199	14.84
415.642	14.99
416.085	15.13
416.527	15.2
416.97	15.26
417.413	15.26
417.856	15.25
418.298	15.24
418.741	15.25
419.184	15.3
419.626	15.37
420.069	15.46
420.511	15.56
420.953	15.66
421.396	15.8
421.838	15.99
422.28	16.21
422.722	16.45
423.164	16.67
423.606	16.84
424.048	16.98
424.49	17.01
424.932	16.93
425.374	16.68
425.816	16.33
426.258	15.97
426.699	15.73
427.141	15.69
427.582	15.84
428.024	16.08
428.465	16.33
428.907	16.52
429.348	16.73
429.789	17.04
430.231	17.58
430.672	18.31
431.113	19.12
431.554	19.86
431.995	20.43
432.436	20.82
432.877	21.1
433.318	21.35
433.759	21.65
434.2	22.02
434.64	22.43
435.081	22.81
435.522	23.12
435.962	23.39
436.403	23.6
436.843	23.76
437.284	23.93
437.724	24.2
438.164	24.49
438.604	24.85
439.045	25.21
439.485	25.53
439.925	25.79
440.365	26.03
440.805	26.18
441.245	26.33
441.685	26.48
442.125	26.69
442.564	26.87
443.004	27.11
443.444	27.37
443.883	27.64
