Data from C_2_DEC_OH_4N_Splice17_12-05-07-427.txt Node
Date: Sat Mar 14 12:05:07 EDT 2020
User: sa697716
Spectrometer: FLMS03696
Trigger mode: 0
Integration Time (sec): 3.180400E-1
Scans to average: 20
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
187.83	-173863.9
188.298	1444.87
188.766	779.75
189.233	764.05
189.701	1051.86
190.169	1454.68
190.636	515.01
191.104	396.14
191.571	49.04
192.039	-91.04
192.506	-101.11
192.974	464.2
193.441	-616.89
193.908	-189.05
194.375	-17.93
194.842	16.46
195.31	67.07
195.777	148.08
196.244	315.75
196.711	369.77
197.177	465.21
197.644	631.42
198.111	1103.53
198.578	1552.09
199.045	1241.99
199.511	2039.74
199.978	2347.8
200.445	1979.86
200.911	2177.08
201.378	2424.81
201.844	2216.39
202.31	3719.94
202.777	3887.65
203.243	2138.68
203.709	2028.2
204.176	2398.69
204.642	1977.12
205.108	1865.04
205.574	1533.92
206.04	1391
206.506	1312.35
206.972	1236.87
207.438	1207.05
207.903	1363.53
208.369	1197.61
208.835	1186.71
209.301	1236.68
209.766	1253.03
210.232	1232.39
210.697	1515.23
211.163	1856.98
211.628	2737.84
212.094	2305.4
212.559	2838.94
213.024	1772.25
213.49	2170.15
213.955	2140.47
214.42	2091.34
214.885	1960.66
215.35	1867.22
215.815	1806.46
216.28	1902.74
216.745	1558.84
217.21	1667.07
217.675	1493.02
218.14	1634.57
218.604	1788.06
219.069	1998.74
219.534	2075.01
219.998	2370.49
220.463	2854.96
220.927	3435.14
221.392	3200.72
221.856	3209.91
222.32	4008.44
222.785	4950.91
223.249	6234.24
223.713	6939.57
224.177	6918.07
224.642	8819.75
225.106	10804.6
225.57	11755
226.034	8786.18
226.497	13418.64
226.961	12118.52
227.425	14118.3
227.889	15609.67
228.353	15564.15
228.816	32068.26
229.28	30617.36
229.744	25854.38
230.207	15721.73
230.671	15452.36
231.134	25423.57
231.597	29247.47
232.061	29151.45
232.524	28298.53
232.987	19509.69
233.45	17580.32
233.914	15742.27
234.377	16110.16
234.84	14728.78
235.303	17380.66
235.766	19405.76
236.229	20047.37
236.691	12600.87
237.154	14168.95
237.617	10684.5
238.08	10930.12
238.542	12783.59
239.005	9161.36
239.468	9101.45
239.93	8577.37
240.393	7795.44
240.855	6849.57
241.317	7000.95
241.78	8532.04
242.242	8825.6
242.704	9551.86
243.166	8328.68
243.629	7598.98
244.091	8754.31
244.553	9597.22
245.015	10355.8
245.477	13389.09
245.939	19578.79
246.4	20854.01
246.862	20273.53
247.324	19175.01
247.786	21446.32
248.247	28087.73
248.709	28888.41
249.17	21657.72
249.632	20514.97
250.093	23774.03
250.555	20572.83
251.016	12604.01
251.477	11947.13
251.939	12916.11
252.4	13529.45
252.861	16106.83
253.322	15015.34
253.783	17887.29
254.244	23166.2
254.705	18241.4
255.166	16223.42
255.627	15991.84
256.088	22621.33
256.549	24102.05
257.009	20756.23
257.47	25250.61
257.931	20575.09
258.391	15434.43
258.852	15923
259.312	16744.8
259.773	20720.88
260.233	17574.31
260.694	14844.21
261.154	16820.43
261.614	13537.56
262.074	12133.02
262.534	12614.96
262.994	11909.96
263.455	15891.79
263.915	13416.39
264.374	12649.25
264.834	13837.53
265.294	15321.3
265.754	15923.21
266.214	15091.73
266.673	14162.83
267.133	17918.25
267.593	17808.13
268.052	21851.11
268.512	19020.9
268.971	23047.04
269.431	25316.75
269.89	22690.15
270.349	34091.21
270.809	38060.02
271.268	34260.31
271.727	76963.92
272.186	49900.36
272.645	37515.38
273.104	27048.94
273.563	39265.05
274.022	30817.38
274.481	26280.23
274.94	20282.1
275.399	15111.26
275.857	17606.3
276.316	23875.59
276.775	21243.21
277.233	20945.33
277.692	19643.58
278.15	22289.32
278.609	23007.61
279.067	21371.34
279.525	19885.82
279.984	25709.7
280.442	30880.58
280.9	30513.84
281.358	20095.93
281.816	18784.3
282.274	18427.7
282.732	19042.13
283.19	19149.85
283.648	16515.76
284.106	17570.89
284.564	17887.09
285.021	16589.2
285.479	12392.01
285.937	11267.66
286.394	9908.65
286.852	10192.96
287.309	10712.34
287.767	10374.59
288.224	9893.67
288.682	10877.88
289.139	11985.76
289.596	10964.26
290.053	11410.77
290.511	14405.73
290.968	17498.08
291.425	23776.25
291.882	19865.64
292.339	17350.76
292.796	17228.69
293.252	16220.57
293.709	12916.1
294.166	11567.2
294.623	12842.72
295.079	12334.22
295.536	12421.06
295.992	11284.76
296.449	11159.38
296.905	11599.6
297.362	11124.28
297.818	11698.95
298.274	12156.56
298.731	12368.61
299.187	12283.37
299.643	13159.78
300.099	15947.48
300.555	17500.24
301.011	14634.55
301.467	14145.64
301.923	16557.81
302.379	16176.49
302.835	15913.36
303.291	15960.81
303.746	18197.63
304.202	22997.24
304.658	23098.65
305.113	15551.5
305.569	15268.17
306.024	16296.36
306.479	15498.01
306.935	13084.68
307.39	14297.9
307.845	13226.32
308.301	13322.97
308.756	12967.4
309.211	12489.95
309.666	12814.82
310.121	15932.28
310.576	16145.14
311.031	16019.82
311.486	18360.49
311.94	18355.46
312.395	24592.41
312.85	46156.18
313.305	226597.17
313.759	1176468.77
314.214	85407.65
314.668	67871.95
315.123	57184.82
315.577	20564.85
316.032	18325.13
316.486	23020.85
316.94	18169.41
317.394	12656.47
317.849	9859.4
318.303	9342.98
318.757	8832.12
319.211	9745.13
319.665	8527.71
320.119	8625.91
320.572	12352.73
