Data from C_2_div_wi_4n_062_Splice17_19.txt Node
Date: Sat Feb 29 14:29:26 EST 2020
User: sa697716
Spectrometer: FLMS03696
Trigger mode: 0
Integration Time (sec): 3.180400E-1
Scans to average: 20
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 5
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
187.83	92.75
188.298	75.54
188.766	61.65
189.233	60.31
189.701	58.49
190.169	66.86
190.636	65.3
191.104	72.33
191.571	393.73
192.039	278.47
192.506	-112.37
192.974	5680.05
193.441	-12.79
193.908	12.32
194.375	-10.36
194.842	-28.7
195.31	10.06
195.777	-41.17
196.244	-3.08
196.711	15.74
197.177	14.88
197.644	15.24
198.111	14.86
198.578	14.97
199.045	15.91
199.511	16.17
199.978	16.66
200.445	16.54
200.911	17.04
201.378	17.28
201.844	17.68
202.31	18.07
202.777	18.28
203.243	18.72
203.709	19.35
204.176	19.15
204.642	19.48
205.108	19.53
205.574	20.05
206.04	20.04
206.506	19.82
206.972	19.72
207.438	19.47
207.903	19.81
208.369	19.38
208.835	19.1
209.301	19.1
209.766	18.96
210.232	19.03
210.697	18.78
211.163	19.07
211.628	18.98
212.094	18.78
212.559	18.7
213.024	18.42
213.49	18.57
213.955	18.7
214.42	18.5
214.885	18.08
215.35	17.61
215.815	17.13
216.28	16.17
216.745	15.69
217.21	15.17
217.675	14.78
218.14	14.12
218.604	13.51
219.069	12.99
219.534	12.57
219.998	12.24
220.463	11.93
220.927	11.67
221.392	11.47
221.856	11.22
222.32	11.01
222.785	10.76
223.249	10.6
223.713	10.46
224.177	10.27
224.642	10.13
225.106	9.97
225.57	9.82
226.034	9.71
226.497	9.57
226.961	9.43
227.425	9.26
227.889	9.15
228.353	9.01
228.816	8.91
229.28	8.76
229.744	8.67
230.207	8.57
230.671	8.49
231.134	8.37
231.597	8.27
232.061	8.17
232.524	8.11
232.987	8.03
233.45	7.94
233.914	7.83
234.377	7.76
234.84	7.64
235.303	7.56
235.766	7.47
236.229	7.39
236.691	7.32
237.154	7.27
237.617	7.17
238.08	7.08
238.542	7.01
239.005	6.94
239.468	6.86
239.93	6.82
240.393	6.75
240.855	6.66
241.317	6.61
241.78	6.56
